IDENTIFIER,LAT,LON,ALTITUDE,IS_AIRPORT
GRID_CENTRAL-EUROPE_Y04X14_FL300,47.0271405,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y04X15_FL300,47.0271405,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y04X16_FL300,47.0271405,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y04X17_FL300,47.0271405,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y04X18_FL300,47.0271405,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y04X19_FL300,47.0271405,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y04X20_FL300,47.0271405,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y04X21_FL300,47.0271405,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y04X22_FL300,47.0271405,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y04X23_FL300,47.0271405,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y04X24_FL300,47.0271405,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y04X25_FL300,47.0271405,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y04X26_FL300,47.0271405,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y04X27_FL300,47.0271405,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y04X28_FL300,47.0271405,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y04X29_FL300,47.0271405,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y05X00_FL300,47.404356166666666,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y05X01_FL300,47.404356166666666,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y05X02_FL300,47.404356166666666,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y05X03_FL300,47.404356166666666,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y05X04_FL300,47.404356166666666,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y05X05_FL300,47.404356166666666,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y05X06_FL300,47.404356166666666,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y05X07_FL300,47.404356166666666,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y05X08_FL300,47.404356166666666,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y05X09_FL300,47.404356166666666,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y05X10_FL300,47.404356166666666,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y05X11_FL300,47.404356166666666,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y05X12_FL300,47.404356166666666,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y05X13_FL300,47.404356166666666,8.420999000000002,9144.0,0
